,junct,Unnamed: 0,y,x,1517_masked,1517_all,seward2_hsp_elev,seward_hsp__dinf_area,slope_15m,aspect_15m,1519_all,1519_masked,aspect_40m,seward_hsp__tan_curv_LW,slope_40m,Outlet Elev,1519_all_zscore,1519_masked_zscore,1517_all_zscore,1517_masked_zscore,Area,area_km2,max_disp_zone
155,3402,97803705.91754995,7214671.730657168,442551.4426238915,0.016584236554871,0.017342944488316,228.77233437166046,2600.971412019794,0.123894081322113,158.0501234556028,0.01276764687739,0.0121275576308,156.03640702236743,5.083131552e-05,0.120852223839298,90.50669,-0.218839191479202,-0.167224521814996,0.349932236086793,0.364956906732667,2433712.0,2.433712,indeterminate
156,3672,98308359.9058201,7214588.66509513,444523.34834096173,0.002658650574689,0.002658650574689,133.214797479798,940.165213923112,0.101281241619582,252.97046841774892,0.007347098606235,0.007347098606235,249.25762255074557,-6.874576665e-06,0.101094599413362,99.285225,0.195902024723648,0.181702554539781,0.175163783936229,0.171455032567773,83156.0,0.083156,fluvial
157,3130,91325436.39256229,7215740.079829698,441882.8079322185,0.014992046671047,0.017322946463692,244.0693861354098,3498.1177060338655,0.125341617494456,101.36017815960308,0.014333952005986,0.013267693576786,98.74020467252676,3.7087175333e-05,0.121731150402653,82.306786,-0.162457723265028,-0.258850942222741,0.272727269063265,0.10413807860765,3448584.0,3.448584,watertracks
158,3825,104789770.13360712,7213519.553604943,442228.7624027409,0.009183049364595,0.009183049364595,245.11806515753463,1885.1891050088836,0.099736486701759,187.88593180402518,0.01547329067899,0.015982522848815,188.0389373704918,9.0846991794e-05,0.098057611560403,145.21791,0.436444732362124,0.498878548368409,0.268379184503595,0.27005956265668,1009044.0,1.009044,hillslopes
159,3686,100946206.60576537,7214153.541238485,443469.7386849881,0.016922236866169,0.016922236866169,215.93537749003164,1279.3879463343562,0.128535578820186,58.21383880523436,0.007630588195038,0.015823491019218,56.68853205256263,8.2036777404e-05,0.128397742259272,99.33542,-0.671261773818647,0.020699452859106,0.115323240614891,0.150556853545338,469160.0,0.46916,indeterminate
160,3316,95396864.1906615,7215068.921471969,445600.9999545487,0.000231213125728,0.000231213125728,169.44143568786097,2344.7716413927146,0.071510654667358,214.211429801666,0.009155104032159,0.009155104032159,217.30197513124617,1.4531987107e-05,0.070189383656947,101.40935000000002,0.063745981275856,0.037901165271979,-0.71269251251252,-0.716381925565126,1329036.0,1.329036,fluvial
161,3634,98905655.54688987,7214489.216133949,433097.0782461639,-0.001754206929151,-0.001754206929151,363.28327301347224,983.7148051659062,0.136833515804192,253.70110982608804,0.000729441501899,0.000729441501899,253.11256170944557,5.4102496337e-05,0.133140963801966,283.5557,-0.757706350007286,-0.790785974150114,-0.618993827958079,-0.622091018483665,319456.0,0.319456,fluvial
162,3660,97496480.5637515,7214721.595823914,432815.6121627929,0.000403703708827,0.000403703708827,349.2006883849855,729.6068841690831,0.131902726183684,210.06716871789428,0.001893350569038,0.001893350569038,210.877875501309,0.000113224997532,0.124871135151525,283.63892,-0.779851036091866,-0.825206503113937,-0.609376976270981,-0.610639628093165,113616.0,0.113616,watertracks
163,2682,90398271.60971263,7215892.317955224,433744.9904827477,0.008549951197672,0.008549951197672,293.3842510804536,4843.35686826953,0.10984804233154,182.4118695898696,0.005749784638127,0.006085161716108,186.0917248485237,-1.7109136208e-05,0.106915983357864,181.80533,-0.450456869426253,-0.377558180566552,0.052619016263495,0.060679928811554,4102536.0,4.102536,watertracks
164,3754,102761298.90644535,7213853.39792233,433816.3450374558,-8.4276511701e-05,-8.4276511701e-05,440.9441425260986,561.5175327703291,0.159929502599276,157.21495258343853,-0.001273160007128,-0.001273160007128,154.3777843931882,0.000591964627263,0.152745934176947,349.08517,-1.430537427547139,-1.504436549769317,-1.139000069591921,-1.143854628871347,131480.0,0.13148,indeterminate
165,3708,101684511.2045361,7214030.9506938625,433423.40159880865,0.000567486319746,0.000567486319746,411.5137766248535,1247.0026913391303,0.178496089494805,274.8267632316513,0.001187365781521,0.001187365781521,274.2392713991574,0.00021717451669,0.174741847245336,313.53552,-0.753395129261948,-0.786149781998774,-0.352341804609029,-0.354028059062514,126412.0,0.126412,fluvial
166,3559,96882817.16013847,7214823.387612465,439917.82469017827,0.000127914535987,0.000127914535987,271.2626689099547,3429.1008694870784,0.089029120988521,220.74094208833145,0.007902028777459,0.007902028777459,221.0812966175245,4.439558052e-05,0.087737452469542,161.37817,-0.03158487927966,-0.040068151540602,-0.595368504637043,-0.596995056475952,1986156.0,1.986156,hillslopes
167,3682,102607889.15184863,7213879.527719544,443872.88666134514,0.020784082503934,0.020784082503934,193.43043270749948,1219.7731678679522,0.144856995062834,53.60799150490929,0.020193702154398,0.021125152915486,51.416014212444146,-1.019941636e-05,0.144095553958966,100.127266,0.429832529491837,0.512357264199169,0.563527255806928,0.609684732518042,666980.0,0.66698,watertracks
168,3716,100850652.9246456,7214169.035966214,440266.93962628354,-0.00222417605381,-0.00222417605381,261.62402728415486,1345.756072067609,0.09580448276498,222.19445124531387,0.003192252077378,0.003192252077378,222.27682492751654,-2.5352926308e-05,0.095093569250277,158.3276,-0.546810322675754,-0.583331272776437,-0.930492057079635,-0.931576101836161,647872.0,0.647872,indeterminate
169,3914,105720235.28900431,7213366.266721341,444249.0357628311,0.012620202520086,0.012620202520086,186.46570499514834,737.2078745583666,0.12393332580988,93.08361822460444,0.017480921735702,0.017480921735702,91.39880174125297,-0.000194850803315,0.122620387544732,107.25568,-0.051982476370718,0.005656674383633,-0.274455674210019,-0.26081287303596,198696.0,0.198696,watertracks
170,3567,100752158.43288173,7214184.854775393,435112.6550073873,0.012742628780997,0.012742628780997,294.8339089280034,2690.2749861479765,0.122364829639554,120.73861661018556,0.00633348872619,0.002175258371153,120.90269235049689,-3.3854152541e-05,0.119494071707864,205.29256,-0.86191215720481,-1.165099646791736,-0.051461616962062,-0.033408594780411,2962472.0,2.962472,watertracks
171,3833,104302672.27507761,7213599.532715245,437939.71598693886,0.013728237781229,0.013728237781229,209.68460016652554,1288.7992986832064,0.086720911500141,41.9570198085803,0.026602758034295,0.026602758034295,40.79286519768558,7.2432898424e-05,0.085836243725318,169.36856,0.952225266554679,0.986619490032981,-0.090634290794591,-0.068394301862065,70836.0,0.070836,indeterminate
172,3945,102653120.23370498,7213871.819427938,440856.59806760616,-0.001800403433175,-0.001800403433175,271.16535778822157,1257.763719872087,0.098368699956503,202.52447333760088,0.00292833926292,0.00292833926292,202.62217375311963,1.1314112923e-05,0.097803308559281,154.22185,-0.617705556596473,-0.660819758676272,-0.93538192704507,-0.936056802665252,246716.0,0.246716,fluvial
173,3876,105177451.09913921,7213455.856110573,445131.1792458637,-0.000319944910588,-0.000319944910588,126.04383848115167,682.3789689988126,0.061205786375885,283.15795284259,0.010547595009237,0.010547595009237,289.97822060228975,-2.43694543e-05,0.055402108862528,105.72932,0.272492708008222,0.26138096675672,-0.801148635360756,-0.802455000896648,94332.0,0.094332,fluvial
174,4045,110090500.86222638,7212645.652533246,445891.9231792075,9.7835817172e-05,9.7835817172e-05,128.48713878555614,1530.327331369923,0.043287241622586,192.02011154731917,0.012075519273859,0.012075519273859,195.01196965259868,-6.6484004443e-05,0.040902626900555,101.99084499999998,0.275525031593887,0.274900033481612,-0.777970812995716,-0.782496870564812,175212.0,0.175212,fluvial
175,3793,105257437.25629249,7213442.072171926,437945.6695883428,0.015441997377048,0.015440729328353,221.1413592952416,1674.4596977117105,0.089268038885945,30.271235235680322,0.02778912315176,0.027808944115782,29.581377365349994,8.3773338541e-05,0.087889173371523,168.94293,1.169206944525227,1.181663358324176,0.153414754521792,0.181185471276112,108860.0,0.10886,indeterminate
176,4053,113847946.34330551,7212025.589790543,441282.00457171537,0.011428731963541,0.011428731963541,191.6102160364492,1595.6644509133937,0.082665325701742,37.100015065494844,0.021692754473384,0.021692754473384,30.19482260598808,1.0802138217e-05,0.081933686589015,147.86102,0.679132284390414,0.657666482927674,-0.189851212433406,-0.175342145546318,334928.0,0.334928,watertracks
177,3982,108682719.2012546,7212877.657995758,443858.8451176883,0.010554845264513,0.010554845264513,191.91206528458522,972.4323517432072,0.153835177085677,136.38654554842614,0.010202150966429,0.010143651910272,133.7511328741187,-7.4270053343e-05,0.150986170306129,115.51369,-0.507566993479521,-0.537632720319885,-0.176509382701494,-0.17256247503306,370476.0,0.370476,watertracks
178,3810,108170345.15636703,7212962.393926371,446703.385886735,0.005660141029625,0.005660141029625,126.5570293655427,2083.1740337186075,0.10571872296805,205.83025852676516,0.014309842931132,0.014309842931132,207.4664838718292,-3.5656987857e-05,0.101521308195036,97.10851,0.338119012210504,0.333435374499492,-0.272974733995559,-0.272876023777615,1321836.0,1.321836,fluvial
179,3902,108863483.16512686,7212847.266383629,436827.692579078,0.002614180995256,0.002614180995256,255.9068987163226,1899.761075585852,0.07010377732494,273.8393263786581,0.010023679757618,0.011034950406027,278.23957222173374,2.3324658279e-05,0.068213656227057,197.76905999999997,0.069154393337965,0.169249818787685,-0.555477919958848,-0.555962851815201,795340.0,0.79534,fluvial
180,3965,111422134.54856548,7212425.407775745,438251.121647383,0.011713567637858,0.011713567637858,236.38657934655146,2396.8353830971596,0.081850851833374,103.52766703709315,0.01972844700224,0.01972844700224,98.8031617222315,1.1708954244e-05,0.079747819996239,164.08678,0.224918962913664,0.261920738543763,-0.266274954392497,-0.256830280025556,1584088.0,1.584088,watertracks
181,4130,117840528.45692955,7211367.507962935,445887.90842786775,0.015656660401694,0.015656660401694,133.6387202621084,789.1833457108113,0.115350982311733,109.07382219723101,0.022508244185527,0.022508244185527,108.81649886759911,-0.000264772043256,0.112708850783273,93.97735,0.361624881893545,0.403386167154352,0.070418569678056,0.083462970108761,84636.0,0.084636,watertracks
182,4058,115081495.73896594,7211822.489276888,445380.8668017268,0.00821563833244,0.00821563833244,166.25042749084233,1217.650518230367,0.086165726641869,63.47225903358699,0.021835990640934,0.021835990640934,63.68383205686212,8.0909325696e-05,0.085329529736447,108.98332,0.530210127888969,0.55928584264648,-0.583559338190761,-0.578568741923156,392240.0,0.39224,watertracks
183,4056,116088803.26060657,7211656.384382213,445641.8523546499,0.011605526944196,0.011605526944196,157.10580669283004,678.7456339821879,0.09814436233593,47.2321668667009,0.021128840708435,0.021128840708435,47.55574727350281,-0.000211873574708,0.097960723099061,108.895935,0.512365561726124,0.512845898501661,-0.270590208779432,-0.255706392719959,140196.0,0.140196,fluvial
184,4100,117329694.55234592,7211451.63180422,444389.9225285626,0.00655906342536,0.00655906342536,188.5229789217169,1258.5600046283946,0.139832764667119,240.3557319461632,0.00661258421204,0.00661258421204,240.2874295979465,1.653367274e-06,0.137640523588246,120.33069,-0.421419063980705,-0.47676189746585,-0.248322575804375,-0.24679176476635,466460.0,0.46646,indeterminate
185,4060,117069302.30751875,7211494.609150551,444791.71183275915,0.006875195510139,0.006875195510139,194.82973400092217,2089.786666998845,0.102271467291293,171.46592245990306,0.012533572108908,0.012533572108908,173.40906263730207,6.7930476987e-05,0.098483005139066,118.775406,0.106879499386344,0.080903003605526,-0.225531117016697,-0.218518107048192,650640.0,0.65064,watertracks
186,4149,121600410.35824868,7210747.372637517,445270.61972159334,0.014601034910381,0.014601034910381,165.91970897485166,1005.5177189464924,0.204408275572062,121.6615848665695,0.014305871116483,0.014305871116483,122.60858557490222,-4.215857424e-06,0.201782773782203,90.78588,-0.277939324548589,-0.281412269940741,0.011948852359942,0.021192179720911,268960.0,0.26896,fluvial
187,4188,124849532.6502664,7210211.492349851,444894.95522880286,0.02052504521862,0.02052504521862,195.6932007997037,948.3455582744087,0.218865147754947,109.82412876068283,0.014897572543736,0.014897572543736,109.89939964228824,6.3990940161e-05,0.215509702203232,96.777306,-0.257652110176113,-0.239312432998255,0.454238799855339,0.486685187073157,294892.0,0.294892,watertracks
188,4193,124752007.3480634,7210227.515560511,444157.82648681523,0.000991826196056,0.000991826196056,238.37369434389092,1211.0563517754351,0.115319485991927,276.69506830931005,0.004024727137203,0.004024727137203,275.60199169311335,0.000176613698701,0.112322550694315,169.00069,-0.357714810589985,-0.380528584636189,-0.244833308413841,-0.247049617001473,379632.0,0.379632,hillslopes
189,4185,124460452.79368016,7210275.408265051,441843.5456959078,0.009253319106206,0.009253319106206,292.1887759641333,1196.7242635805303,0.069070725385534,201.9589151522487,0.017219256356455,0.018810590399426,205.53222207111583,8.557742036e-05,0.067828696754149,232.82192999999998,0.588396219748893,0.742695981654953,0.086629666162866,0.09430575207967,754072.0,0.754072,watertracks
190,4220,131724902.34553239,7209077.495656815,443656.44932121027,-0.000441671496355,-0.000441671496355,233.0710885348862,651.539492278212,0.066878844730226,282.2241338518113,0.015421515523349,0.015421515523349,275.38826104715156,0.000106862568321,0.064637619321383,190.31058,0.728961047059481,0.727916743023601,-0.875954757819233,-0.878721476190473,260600.0,0.2606,watertracks
